obligacion;valor pago;fecha;cod
1023460564;$ 36.153.765;21/10/2020;recaudo
1023460565;$ 33.641.978;22/10/2020;recaudo
1023460566;$ 49.671.452;1/10/2020;recaudo
1023460567;$ 44.705.741;2/10/2020;recaudo
1023460568;$ 77.145.785;3/10/2020;recaudo
1023460569;$ 76.081.841;4/10/2020;recaudo
1023460570;$ 99.179.574;5/10/2020;recaudo
1023460571;$ 43.093.105;6/10/2020;recaudo
1023460572;$ 87.441.745;7/10/2020;recaudo
1023460573;$ 49.247.292;8/10/2020;recaudo
1023460574;$ 85.850.949;9/10/2020;recaudo
1023460575;$ 18.415.998;10/10/2020;recaudo
1023460576;$ 49.444.396;11/10/2020;recaudo
1023460577;$ 61.558.239;12/10/2020;recaudo
1023460578;$ 88.458.139;13/10/2020;recaudo
1023460579;$ 33.717.253;14/10/2020;recaudo
1023460580;$ 41.756.279;15/10/2020;recaudo
1023460581;$ 76.356.671;16/10/2020;recaudo
1023460582;$ 4.284.442;17/10/2020;recaudo
1023460583;$ 69.334.743;18/10/2020;recaudo
1023460584;$ 48.979.318;19/10/2020;recaudo
1023460585;$ 44.491.621;20/10/2020;recaudo
1023460586;$ 65.048.078;21/10/2020;recaudo
1023460587;$ 44.661.589;22/10/2020;recaudo
1023460588;$ 79.835.809;23/10/2020;recaudo
1023460589;$ 88.219.775;24/10/2020;recaudo
1023460590;$ 71.932.104;25/10/2020;recaudo
1023460591;$ 23.085.984;26/10/2020;recaudo
1023460592;$ 61.191.865;27/10/2020;recaudo
1023460593;$ 42.374.176;28/10/2020;recaudo
1023460594;$ 41.086.268;29/10/2020;recaudo
1023460595;$ 86.609.632;1/10/2020;recaudo
1023460596;$ 89.615.697;2/10/2020;recaudo
1023460597;$ 87.629.740;3/10/2020;recaudo
1023460598;$ 26.985.048;4/10/2020;recaudo
1023460599;$ 31.653.551;5/10/2020;recaudo
1023460600;$ 50.883.678;6/10/2020;recaudo
1023460601;$ 41.547;7/10/2020;recaudo
1023460602;-$ 135.634;8/10/2020;recaudo
1023460603;$ 20.745.982;9/10/2020;recaudo
1023460604;$ 91.470.324;10/10/2020;recaudo
1023460605;$ 4.151.833;11/10/2020;recaudo
1023460606;$ 15.534.355;12/10/2020;recaudo
1023460607;$ 89.714.873;13/10/2020;recaudo
1023460608;$ 12.452.519;14/10/2020;recaudo
1023460609;$ 90.229.910;15/10/2020;recaudo
1023460610;$ 39.968.091;16/10/2020;recaudo
1023460611;$ 72.470.135;17/10/2020;recaudo
1023460612;$ 71.808.851;18/10/2020;recaudo
1023460613;$ 39.363.889;19/10/2020;recaudo
1023460614;$ 22.677.372;20/10/2020;recaudo
1023460615;$ 21.869.433;21/10/2020;recaudo
1023460616;$ 64.561.146;22/10/2020;recaudo
1023460617;$ 10.396.308;23/10/2020;recaudo
1023460618;$ 81.865.391;24/10/2020;recaudo
1023460619;$ 25.183.282;25/10/2020;recaudo
1023460620;$ 85.474.140;26/10/2020;recaudo
1023460621;$ 80.519.903;27/10/2020;recaudo
1023460622;$ 77.123.350;28/10/2020;recaudo
1023460623;$ 75.479.954;29/10/2020;recaudo
1023460624;$ 19.116.712;1/10/2020;recaudo
1023460625;$ 61.644.577;2/10/2020;recaudo
1023460626;$ 97.698.711;3/10/2020;recaudo
1023460627;$ 19.078.272;4/10/2020;recaudo
1023460628;$ 71.159.815;5/10/2020;recaudo
1023460629;$ 20.944.316;6/10/2020;recaudo
1023460630;$ 49.006.370;7/10/2020;recaudo
1023460631;$ 16.682.270;8/10/2020;recaudo
1023460632;$ 16.175.182;9/10/2020;recaudo
1023460633;$ 48.075.304;10/10/2020;recaudo
1023460634;$ 81.359.015;11/10/2020;recaudo
1023460635;$ 13.751.803;12/10/2020;recaudo
1023460636;$ 72.241.280;13/10/2020;recaudo
1023460637;$ 40.348.346;14/10/2020;recaudo
1023460638;$ 62.299.614;15/10/2020;recaudo
1023460639;$ 13.225.815;16/10/2020;recaudo
1023460640;$ 92.126.538;17/10/2020;recaudo
1023460641;$ 58.930.170;18/10/2020;recaudo
1023460642;$ 51.376.338;19/10/2020;recaudo
1023460643;$ 48.242.019;20/10/2020;recaudo
1023460644;$ 52.444.744;21/10/2020;recaudo
1023460645;$ 56.466.887;22/10/2020;recaudo
1023460646;$ 86.028.353;23/10/2020;recaudo
1023460647;$ 57.587.019;24/10/2020;recaudo
1023460648;$ 94.730.574;25/10/2020;recaudo
1023460649;$ 65.955.201;26/10/2020;recaudo
1023460650;$ 38.541.060;27/10/2020;recaudo
1023460651;$ 50.862.710;28/10/2020;recaudo
1023460652;$ 75.496.347;29/10/2020;recaudo
1023460653;$ 24.911.440;1/10/2020;recaudo
1023460654;$ 18.504.531;2/10/2020;recaudo
1023460655;$ 83.307.045;3/10/2020;recaudo
1023460656;$ 31.826.129;4/10/2020;recaudo
1023460657;$ 728.821;5/10/2020;recaudo
1023460658;$ 46.951.408;6/10/2020;recaudo
1023460659;$ 37.451.701;7/10/2020;recaudo
1023460660;$ 50.089.552;8/10/2020;recaudo
1023460661;$ 39.369.925;9/10/2020;recaudo
1023460662;$ 47.870.550;10/10/2020;recaudo
1023460663;$ 27.037.187;11/10/2020;recaudo
1023460664;$ 19.510.030;12/10/2020;recaudo
1023460665;$ 71.429.398;13/10/2020;recaudo
1023460666;$ 61.048.433;14/10/2020;recaudo
1023460667;$ 98.483.314;15/10/2020;recaudo
1023460668;$ 85.804.295;16/10/2020;recaudo
1023460669;$ 33.806.047;17/10/2020;recaudo
1023460670;$ 14.182.175;18/10/2020;recaudo
1023460671;$ 36.123.557;19/10/2020;recaudo
1023460672;$ 19.335.771;20/10/2020;recaudo
1023460673;$ 82.115.134;21/10/2020;recaudo
1023460674;$ 82.869.541;22/10/2020;recaudo
1023460675;$ 38.671.266;23/10/2020;recaudo
1023460676;$ 39.515.207;1/10/2020;recaudo
1023460677;$ 24.320.595;2/10/2020;recaudo
1023460678;$ 17.656.713;3/10/2020;recaudo
1023460679;$ 11.155.718;4/10/2020;recaudo
1023460680;$ 4.542.716;5/10/2020;recaudo
1023460681;$ 48.838.728;6/10/2020;recaudo
1023460682;$ 69.164.884;7/10/2020;recaudo
1023460683;$ 84.185.763;8/10/2020;recaudo
1023460684;$ 93.669.853;9/10/2020;recaudo
1023460685;$ 58.902.339;10/10/2020;recaudo
1023460686;$ 40.326.605;11/10/2020;recaudo
1023460687;$ 9.312.419;12/10/2020;recaudo
1023460688;$ 92.198.720;13/10/2020;recaudo
1023460689;$ 77.872.269;14/10/2020;recaudo
1023460690;$ 52.652.192;15/10/2020;recaudo
1023460691;$ 2.823.441;16/10/2020;recaudo
1023460692;$ 64.393.544;17/10/2020;recaudo
1023460693;$ 79.244.348;18/10/2020;recaudo
1023460694;$ 56.633.250;19/10/2020;recaudo
1023460695;$ 27.285.952;20/10/2020;recaudo
1023460696;$ 727.633;21/10/2020;recaudo
1023460697;$ 17.431.274;22/10/2020;recaudo
1023460698;$ 7.431.219;1/10/2020;recaudo
1023460699;$ 27.372.368;2/10/2020;recaudo
1023460700;$ 50.096.031;3/10/2020;recaudo
1023460701;$ 21.455.652;4/10/2020;recaudo
1023460702;$ 91.995.484;5/10/2020;recaudo
1023460703;$ 86.183.421;6/10/2020;recaudo
1023460704;$ 73.102.553;7/10/2020;recaudo
1023460705;$ 14.892.188;8/10/2020;recaudo
1023460706;$ 53.765.275;9/10/2020;recaudo
1023460707;$ 1.301.995;10/10/2020;recaudo
1023460708;$ 46.544.571;11/10/2020;recaudo
1023460709;$ 19.772.156;12/10/2020;recaudo
1023460710;$ 85.638.890;13/10/2020;recaudo
1023460711;$ 41.246.532;14/10/2020;recaudo
1023460712;$ 81.143.667;15/10/2020;recaudo
1023460713;$ 97.478.389;16/10/2020;recaudo
1023460714;$ 79.690.988;17/10/2020;recaudo
1023460715;$ 74.118.928;18/10/2020;recaudo
1023460716;$ 58.736.405;19/10/2020;recaudo
1023460717;$ 91.232.241;20/10/2020;recaudo
1023460718;$ 2.590.049;21/10/2020;recaudo
1023460719;$ 12.637.401;22/10/2020;recaudo
1023460720;$ 37.024.983;1/10/2020;recaudo
1023460721;$ 55.698.706;2/10/2020;recaudo
1023460722;$ 52.169.196;3/10/2020;recaudo
1023460723;$ 17.171.805;4/10/2020;recaudo
1023460724;$ 27.375.940;5/10/2020;recaudo
1023460725;$ 20.089.526;6/10/2020;recaudo
1023460726;$ 63.254.682;7/10/2020;recaudo
1023460727;$ 20.463.476;8/10/2020;recaudo
1023460728;$ 13.564.766;9/10/2020;recaudo
1023460729;$ 24.798.134;10/10/2020;recaudo
1023460730;$ 90.592.994;11/10/2020;recaudo
1023460731;$ 63.000.356;12/10/2020;recaudo
1023460732;$ 724.693;13/10/2020;recaudo
1023460733;$ 5.729.512;14/10/2020;recaudo
1023460734;$ 78.712.552;15/10/2020;recaudo
1023460735;$ 12.159.833;16/10/2020;recaudo
1023460736;$ 69.804.346;17/10/2020;recaudo
1023460737;$ 94.697.508;18/10/2020;recaudo
1023460738;$ 22.358.300;19/10/2020;recaudo
1023460739;$ 4.913.192;20/10/2020;recaudo
1023460740;-$ 110.238;21/10/2020;recaudo
1023460741;$ 50.131.279;22/10/2020;recaudo
1023460742;$ 69.790.594;1/10/2020;recaudo
1023460743;$ 11.573.047;2/10/2020;recaudo
1023460744;$ 52.614.943;3/10/2020;recaudo
1023460745;$ 1.982.175;4/10/2020;recaudo
1023460746;$ 33.411.185;5/10/2020;recaudo
1023460747;$ 66.199.784;6/10/2020;recaudo
1023460748;$ 19.102.425;7/10/2020;recaudo
1023460749;$ 4.713.942;8/10/2020;recaudo
1023460750;$ 19.156.062;9/10/2020;recaudo
1023460751;$ 89.576.621;10/10/2020;recaudo
1023460752;$ 75.490.131;11/10/2020;recaudo
1023460753;$ 62.426.411;12/10/2020;recaudo
1023460754;$ 81.388.872;13/10/2020;recaudo
1023460755;$ 18.741.641;14/10/2020;recaudo
1023460756;$ 88.826.189;15/10/2020;recaudo
1023460757;$ 15.505.481;16/10/2020;recaudo
1023460758;$ 66.050.636;17/10/2020;recaudo
1023460759;$ 44.510.707;18/10/2020;recaudo
1023460760;$ 55.536.982;19/10/2020;recaudo
1023460761;$ 32.979.200;20/10/2020;recaudo
1023460762;$ 16.371.017;21/10/2020;recaudo
1023460763;$ 31.405.088;22/10/2020;recaudo
1023460764;$ 83.222.729;23/10/2020;recaudo
1023460765;$ 36.908.489;24/10/2020;recaudo
1023460766;$ 58.961.991;25/10/2020;recaudo
1023460767;$ 69.058.018;26/10/2020;recaudo
1023460768;$ 8.128.685;27/10/2020;recaudo
1023460769;$ 41.928.676;28/10/2020;recaudo
1023460770;$ 49.162.906;29/10/2020;recaudo
1023460771;$ 77.796.896;1/10/2020;recaudo
1023460772;$ 41.819.059;2/10/2020;recaudo
1023460773;$ 43.136.305;3/10/2020;recaudo
1023460774;$ 64.874.832;4/10/2020;recaudo
1023460775;$ 18.316.704;5/10/2020;recaudo
1023460776;$ 81.059.405;6/10/2020;recaudo
1023460777;$ 21.064.221;7/10/2020;recaudo
1023460778;$ 52.274.020;8/10/2020;recaudo
1023460779;$ 25.060.821;9/10/2020;recaudo
1023460780;$ 39.371.407;10/10/2020;recaudo
1023460781;$ 36.065.708;11/10/2020;recaudo
1023460782;$ 8.153.706;12/10/2020;recaudo
1023460783;$ 6.155.915;13/10/2020;recaudo
1023460784;$ 87.502.618;14/10/2020;recaudo
1023460785;$ 33.055.443;15/10/2020;recaudo
1023460786;$ 24.877.804;16/10/2020;recaudo
1023460787;$ 30.455.368;17/10/2020;recaudo
1023460788;$ 17.234.900;18/10/2020;recaudo
1023460789;$ 94.705.683;19/10/2020;recaudo
1023460790;$ 3.083.557;20/10/2020;recaudo
1023460791;$ 30.896.383;21/10/2020;recaudo
1023460792;$ 41.159.127;22/10/2020;recaudo
1023460793;$ 91.000.391;23/10/2020;recaudo
1023460794;$ 77.969.857;24/10/2020;recaudo
1023460795;$ 50.224.780;25/10/2020;recaudo
1023460796;$ 68.929.309;26/10/2020;recaudo
1023460797;$ 26.701.676;27/10/2020;recaudo
1023460798;$ 2.296.210;28/10/2020;recaudo
1023460799;$ 20.521.775;29/10/2020;recaudo
1023460800;$ 82.627.307;1/10/2020;recaudo
1023460801;$ 84.546.251;2/10/2020;recaudo
1023460802;$ 32.988.938;3/10/2020;recaudo
1023460803;$ 11.992.135;4/10/2020;recaudo
1023460804;$ 84.019.949;5/10/2020;recaudo
1023460805;$ 82.913.641;6/10/2020;recaudo
1023460806;$ 20.862.304;7/10/2020;recaudo
1023460807;$ 96.732.179;8/10/2020;recaudo
1023460808;$ 55.101.785;9/10/2020;recaudo
1023460809;$ 8.521.650;10/10/2020;recaudo
1023460810;$ 32.357.892;11/10/2020;recaudo
1023460811;$ 49.100.977;12/10/2020;recaudo
1023460812;$ 54.920.197;13/10/2020;recaudo
1023460813;$ 68.062.144;14/10/2020;recaudo
1023460814;$ 27.788.995;15/10/2020;recaudo
1023460815;$ 20.005.683;16/10/2020;recaudo
1023460816;$ 78.370.049;17/10/2020;recaudo
1023460817;$ 19.274.768;18/10/2020;recaudo
1023460818;$ 69.780.919;19/10/2020;recaudo
1023460819;$ 44.509.005;20/10/2020;recaudo
1023460820;$ 21.045.378;21/10/2020;recaudo
1023460821;$ 53.259.513;22/10/2020;recaudo
1023460822;$ 39.723.102;23/10/2020;recaudo
1023460823;$ 78.928.190;24/10/2020;recaudo
1023460824;$ 47.670.695;25/10/2020;recaudo
1023460825;$ 47.192.373;26/10/2020;recaudo
1023460826;$ 49.153.566;27/10/2020;recaudo
1023460827;$ 23.856.521;28/10/2020;recaudo
1023460828;$ 44.041.675;29/10/2020;recaudo
1023460829;$ 57.123.415;1/10/2020;recaudo
1023460830;$ 92.745.707;2/10/2020;recaudo
1023460831;$ 79.634.029;3/10/2020;recaudo
1023460832;$ 37.172.077;4/10/2020;recaudo
1023460833;$ 13.486.399;5/10/2020;recaudo
1023460834;$ 196.409;6/10/2020;recaudo
1023460835;$ 77.607.361;7/10/2020;recaudo
1023460836;$ 3.597.870;8/10/2020;recaudo
1023460837;$ 53.312.314;9/10/2020;recaudo
1023460838;$ 98.488.477;10/10/2020;recaudo
1023460839;$ 15.652.641;11/10/2020;recaudo
1023460840;$ 2.827.793;12/10/2020;recaudo
1023460841;$ 42.873.189;13/10/2020;recaudo
1023460842;$ 8.705.244;14/10/2020;recaudo
1023460843;$ 29.708.254;15/10/2020;recaudo
1023460844;$ 42.669.281;16/10/2020;recaudo
1023460845;$ 77.917.860;17/10/2020;recaudo
1023460846;$ 47.880.649;18/10/2020;recaudo
1023460847;$ 61.279.785;19/10/2020;recaudo
1023460848;$ 96.462.575;20/10/2020;recaudo
1023460849;$ 79.796.524;21/10/2020;recaudo
1023460850;$ 59.884.151;22/10/2020;recaudo
1023460851;$ 20.018.244;23/10/2020;recaudo
1023460852;$ 21.532.898;1/10/2020;recaudo
1023460853;$ 49.375.620;2/10/2020;recaudo
1023460854;$ 32.348.706;3/10/2020;recaudo
1023460855;$ 75.334.013;4/10/2020;recaudo
1023460856;$ 43.110.770;5/10/2020;recaudo
1023460857;$ 26.746.895;6/10/2020;recaudo
1023460858;$ 34.616.425;7/10/2020;recaudo
1023460859;$ 65.780.763;8/10/2020;recaudo
1023460860;$ 27.044.561;9/10/2020;recaudo
1023460861;$ 43.599.092;10/10/2020;recaudo
1023460862;$ 1.925.323;11/10/2020;recaudo
1023460863;$ 85.562.771;12/10/2020;recaudo
1023460864;$ 77.289.266;13/10/2020;recaudo
1023460865;$ 11.527.037;14/10/2020;recaudo
1023460866;$ 43.326.524;15/10/2020;recaudo
1023460867;$ 26.938.321;16/10/2020;recaudo
1023460868;$ 61.224.102;17/10/2020;recaudo
1023460869;$ 75.934.983;18/10/2020;recaudo
1023460870;$ 79.863.663;19/10/2020;recaudo
1023460871;$ 95.685.889;20/10/2020;recaudo
1023460872;$ 86.860.508;21/10/2020;recaudo
1023460873;$ 15.072.341;22/10/2020;recaudo
1023460874;$ 40.041.703;1/10/2020;recaudo
1023460875;$ 60.955.724;2/10/2020;recaudo
1023460876;$ 72.467.592;3/10/2020;recaudo
1023460877;$ 73.271.353;4/10/2020;recaudo
1023460878;$ 4.852.374;5/10/2020;recaudo
1023460879;$ 48.563.961;6/10/2020;recaudo
1023460880;$ 34.523.291;7/10/2020;recaudo
1023460881;$ 75.236.421;8/10/2020;recaudo
1023460882;$ 89.399.213;9/10/2020;recaudo
1023460883;$ 92.690.186;10/10/2020;recaudo
1023460884;$ 52.661.020;11/10/2020;recaudo
1023460885;$ 69.957.969;12/10/2020;recaudo
1023460886;$ 36.602.128;13/10/2020;recaudo
1023460887;$ 40.959.743;14/10/2020;recaudo
1023460888;$ 36.902.263;15/10/2020;recaudo
1023460889;$ 90.267.657;16/10/2020;recaudo
1023460890;$ 8.443.731;17/10/2020;recaudo
1023460891;$ 22.037.614;18/10/2020;recaudo
1023460892;$ 88.119.975;19/10/2020;recaudo
1023460893;$ 85.548.842;20/10/2020;recaudo
1023460894;$ 19.092.997;21/10/2020;recaudo
1023460895;$ 82.805.973;22/10/2020;recaudo
1023460896;$ 27.648.847;1/10/2020;recaudo
1023460897;$ 61.698.636;2/10/2020;recaudo
1023460898;$ 26.958.937;3/10/2020;recaudo
1023460899;$ 43.996.350;4/10/2020;recaudo
1023460900;$ 68.899.177;5/10/2020;recaudo
1023460901;$ 34.908.767;6/10/2020;recaudo
1023460902;$ 33.405.910;7/10/2020;recaudo
1023460903;$ 99.589.501;8/10/2020;recaudo
1023460904;$ 81.265.476;9/10/2020;recaudo
1023460905;$ 73.068.369;10/10/2020;recaudo
1023460906;$ 17.670.430;11/10/2020;recaudo
1023460907;$ 56.882.209;12/10/2020;recaudo
1023460908;$ 64.669.278;13/10/2020;recaudo
1023460909;$ 22.767.495;14/10/2020;recaudo
1023460910;$ 95.661.589;15/10/2020;recaudo
1023460911;$ 20.148.653;16/10/2020;recaudo
1023460912;$ 65.595.609;17/10/2020;recaudo
1023460913;$ 52.607.116;18/10/2020;recaudo
1023460914;$ 47.353.129;19/10/2020;recaudo
1023460915;$ 14.826.574;20/10/2020;recaudo
1023460916;$ 68.297.671;21/10/2020;recaudo
1023460917;$ 21.931.145;22/10/2020;recaudo
1023460918;$ 8.036.538;1/10/2020;recaudo
1023460919;$ 51.466.420;2/10/2020;recaudo
1023460920;$ 86.085.085;3/10/2020;recaudo
1023460921;$ 66.556.782;4/10/2020;recaudo
1023460922;$ 13.044.072;5/10/2020;recaudo
1023460923;$ 21.770.677;6/10/2020;recaudo
1023460924;$ 79.315.770;7/10/2020;recaudo
1023460925;$ 45.870.386;8/10/2020;recaudo
1023460926;$ 32.684.059;9/10/2020;recaudo
1023460927;$ 42.422.407;10/10/2020;recaudo
1023460928;$ 4.451.687;11/10/2020;recaudo
1023460929;$ 49.354.654;12/10/2020;recaudo
1023460930;$ 10.718.740;13/10/2020;recaudo
1023460931;$ 5.792.248;14/10/2020;recaudo
1023460932;$ 27.018.733;15/10/2020;recaudo
1023460933;$ 46.254.532;16/10/2020;recaudo
1023460934;$ 33.148.086;17/10/2020;recaudo
1023460935;$ 28.329.731;18/10/2020;recaudo
1023460936;$ 61.566.953;19/10/2020;recaudo
1023460937;$ 61.696.767;20/10/2020;recaudo
1023460938;$ 43.206.300;21/10/2020;recaudo
1023460939;$ 53.147.149;22/10/2020;recaudo
1023460940;$ 6.269.608;23/10/2020;recaudo
1023460941;$ 55.620.198;24/10/2020;recaudo
1023460942;$ 36.641.488;25/10/2020;recaudo
1023460943;$ 53.225.927;26/10/2020;recaudo
1023460944;$ 96.791.579;27/10/2020;recaudo
1023460945;$ 88.048.650;28/10/2020;recaudo
1023460946;$ 8.273.099;29/10/2020;recaudo
1023460947;$ 68.584.829;1/10/2020;recaudo
1023460948;$ 49.783.267;2/10/2020;recaudo
1023460949;$ 62.160.513;3/10/2020;recaudo
1023460950;$ 32.945.224;4/10/2020;recaudo
1023460951;$ 69.721.554;5/10/2020;recaudo
1023460952;$ 18.467.994;6/10/2020;recaudo
1023460953;$ 94.095.034;7/10/2020;recaudo
1023460954;$ 3.468.445;8/10/2020;recaudo
1023460955;$ 72.544.418;9/10/2020;recaudo
1023460956;$ 95.382.482;10/10/2020;recaudo
1023460957;$ 20.417.664;11/10/2020;recaudo
1023460958;$ 88.013.080;12/10/2020;recaudo
1023460959;$ 67.607.185;13/10/2020;recaudo
1023460960;$ 56.985.301;14/10/2020;recaudo
1023460961;$ 39.691.317;15/10/2020;recaudo
1023460962;$ 67.260.225;16/10/2020;recaudo
1023460963;$ 67.662.752;17/10/2020;recaudo
1023460964;$ 34.086.166;18/10/2020;recaudo
1023460965;$ 27.178.720;19/10/2020;recaudo
1023460966;$ 44.349.137;20/10/2020;recaudo
1023460967;$ 41.033.080;21/10/2020;recaudo
1023460968;$ 15.022.409;22/10/2020;recaudo
1023460969;$ 58.315.908;23/10/2020;recaudo
1023460970;$ 44.469.466;24/10/2020;recaudo
1023460971;$ 65.483.591;25/10/2020;recaudo
1023460972;$ 25.217.742;26/10/2020;recaudo
1023460973;$ 60.397.939;27/10/2020;recaudo
1023460974;$ 99.084.709;28/10/2020;recaudo
1023460975;$ 52.934.277;29/10/2020;recaudo
1023460976;$ 17.593.059;1/10/2020;recaudo
1023460977;$ 37.885.000;2/10/2020;recaudo
1023460978;$ 88.528.241;3/10/2020;recaudo
1023460979;$ 65.536.559;4/10/2020;recaudo
1023460980;$ 44.777.338;5/10/2020;recaudo
1023460981;$ 30.868.628;6/10/2020;recaudo
1023460982;$ 79.646.154;7/10/2020;recaudo
1023460983;$ 21.836.258;8/10/2020;recaudo
1023460984;$ 68.902.517;9/10/2020;recaudo
1023460985;$ 17.838.893;10/10/2020;recaudo
1023460986;$ 37.780.002;11/10/2020;recaudo
1023460987;$ 86.837.285;12/10/2020;recaudo
1023460988;$ 8.660.947;13/10/2020;recaudo
1023460989;$ 23.326.520;14/10/2020;recaudo
1023460990;$ 39.597.060;15/10/2020;recaudo
1023460991;$ 80.832.529;16/10/2020;recaudo
1023460992;$ 40.969.109;17/10/2020;recaudo
1023460993;$ 54.448.079;18/10/2020;recaudo
1023460994;$ 75.781.425;19/10/2020;recaudo
1023460995;$ 11.773.019;20/10/2020;recaudo
1023460996;$ 66.957.010;21/10/2020;recaudo
1023460997;$ 6.852.818;22/10/2020;recaudo
1023460998;$ 56.005.671;23/10/2020;recaudo
1023460999;$ 69.511.896;24/10/2020;recaudo
1023461000;$ 28.896.741;25/10/2020;recaudo
1023461001;$ 21.221.080;26/10/2020;recaudo
1023461002;$ 92.214.946;27/10/2020;recaudo
1023461003;$ 71.348.450;28/10/2020;recaudo
1023461004;$ 47.890.412;29/10/2020;recaudo
1023461005;$ 73.862.473;1/10/2020;recaudo
1023461006;$ 15.660.411;2/10/2020;recaudo
1023461007;$ 59.584.052;3/10/2020;recaudo
1023461008;$ 15.095.099;4/10/2020;recaudo
1023461009;$ 40.647.134;5/10/2020;recaudo
1023461010;$ 33.755.132;6/10/2020;recaudo
1023461011;$ 14.972.500;7/10/2020;recaudo
1023461012;$ 7.565.573;8/10/2020;recaudo
1023461013;$ 52.221.508;9/10/2020;recaudo
1023461014;$ 22.962.026;10/10/2020;recaudo
1023461015;$ 20.954.643;11/10/2020;recaudo
1023461016;$ 99.066.410;12/10/2020;recaudo
1023461017;$ 18.244.811;13/10/2020;recaudo
1023461018;$ 65.172.019;14/10/2020;recaudo
1023461019;$ 41.516.430;15/10/2020;recaudo
1023461020;$ 5.351.248;16/10/2020;recaudo
1023461021;$ 36.048.502;17/10/2020;recaudo
1023461022;$ 91.654.606;18/10/2020;recaudo
1023461023;$ 6.320.965;19/10/2020;recaudo
1023461024;$ 32.609.162;20/10/2020;recaudo
1023461025;$ 5.263.863;21/10/2020;recaudo
1023461026;$ 95.425.798;22/10/2020;recaudo
1023461027;$ 1.168.419;23/10/2020;recaudo
1023461028;$ 98.217.189;1/10/2020;recaudo
1023461029;$ 32.509.543;2/10/2020;recaudo
1023461030;$ 42.026.031;3/10/2020;recaudo
1023461031;$ 81.542.455;4/10/2020;recaudo
1023461032;$ 85.167.166;5/10/2020;recaudo
1023461033;$ 12.311.039;6/10/2020;recaudo
1023461034;$ 15.269.997;7/10/2020;recaudo
1023461035;$ 30.249.664;8/10/2020;recaudo
1023461036;$ 24.959.692;9/10/2020;recaudo
1023461037;$ 40.600.439;10/10/2020;recaudo
1023461038;$ 67.620.285;11/10/2020;recaudo
1023461039;$ 14.303.065;12/10/2020;recaudo
1023461040;$ 79.447.904;13/10/2020;recaudo
1023461041;$ 77.276.000;14/10/2020;recaudo
1023461042;$ 78.599.587;15/10/2020;recaudo
1023461043;$ 24.558.987;16/10/2020;recaudo
1023461044;$ 21.897.374;17/10/2020;recaudo
1023461045;$ 31.797.731;18/10/2020;recaudo
1023461046;$ 66.151.260;19/10/2020;recaudo
1023461047;$ 89.855.859;20/10/2020;recaudo
1023461048;$ 530.250;21/10/2020;recaudo
1023461049;$ 70.313.570;22/10/2020;recaudo
1023461050;$ 67.677.375;1/10/2020;recaudo
1023461051;$ 7.301.469;2/10/2020;recaudo
1023461052;$ 4.001.583;3/10/2020;recaudo
1023461053;$ 23.605.335;4/10/2020;recaudo
1023461054;$ 44.617.672;5/10/2020;recaudo
1023461055;$ 55.349.747;6/10/2020;recaudo
1023461056;$ 88.025.138;7/10/2020;recaudo
1023461057;$ 11.418.396;8/10/2020;recaudo
1023461058;$ 21.101.634;9/10/2020;recaudo
1023461059;$ 83.899.894;10/10/2020;recaudo
1023461060;$ 77.565.517;11/10/2020;recaudo
1023461061;$ 1.498.381;12/10/2020;recaudo
1023461062;$ 67.515.751;13/10/2020;recaudo
1023461063;$ 22.073.887;14/10/2020;recaudo
1023461064;$ 8.431.226;15/10/2020;recaudo
1023461065;$ 51.699.060;16/10/2020;recaudo
1023461066;$ 69.374.336;17/10/2020;recaudo
1023461067;$ 89.613.090;18/10/2020;recaudo
1023461068;$ 33.379.938;19/10/2020;recaudo
1023461069;$ 90.905.036;20/10/2020;recaudo
1023461070;$ 8.608.859;21/10/2020;recaudo
1023461071;$ 31.900.820;22/10/2020;recaudo
1023461072;$ 88.406.436;1/10/2020;recaudo
1023461073;$ 92.825.573;2/10/2020;recaudo
1023461074;$ 15.546.123;3/10/2020;recaudo
1023461075;$ 26.666.507;4/10/2020;recaudo
1023461076;$ 52.390.941;5/10/2020;recaudo
1023461077;$ 42.356.177;6/10/2020;recaudo
1023461078;$ 16.782.651;7/10/2020;recaudo
1023461079;$ 53.754.066;8/10/2020;recaudo
1023461080;$ 6.151.467;9/10/2020;recaudo
1023461081;$ 4.394.744;10/10/2020;recaudo
1023461082;$ 45.057.894;11/10/2020;recaudo
1023461083;$ 47.578.831;12/10/2020;recaudo
1023461084;$ 76.803.407;13/10/2020;recaudo
